year,month,day,consumption
2019,12,28,173.45714416666667
2019,12,29,157.84393475
2019,12,30,206.58145612500002
2019,12,31,202.180318125
2020,1,1,155.71156275
2020,1,2,205.1904728333333
2020,1,3,216.70332525
2020,1,4,183.930794625
2020,1,5,158.73451833333334
2020,1,6,187.04719520833336
2020,1,7,183.23364174999998
2020,1,8,182.90670883333334
2020,1,9,189.98509583333336
2020,1,10,196.80191412500002
2020,1,11,189.78991825
2020,1,12,8.086346958333335
2020,1,13,154.29670575
2020,1,14,201.7522649166667
2020,1,15,205.65416374999998
2020,1,16,196.74630649999997
2020,1,17,197.57321045833336
2020,1,18,178.94903104166667
2020,1,19,166.86213183333334
2020,1,20,190.635551875
2020,1,21,203.066699375
2020,1,22,197.50762987500002
2020,1,23,199.787739125
2020,1,24,85.433098375
2020,1,25,126.55908933333332
2020,1,26,157.28440004166666
2020,1,27,205.18192708333333
2020,1,28,207.79002470833333
2020,1,29,197.548864625
2020,1,30,203.69880525
2020,1,31,200.95015983333334
2020,2,1,171.76548033333333
2020,2,2,151.834394625
2020,2,3,178.3888443333333
2020,2,4,180.91462658333333
2020,2,5,179.42890095833334
2020,2,6,174.17998233333333
2020,2,7,180.51435387499998
2020,2,8,154.82891908333332
2020,2,9,134.96368320833332
2020,2,10,180.91781608333335
2020,2,11,191.62982516666668
2020,2,12,188.59824158333333
2020,2,13,187.66807025
2020,2,14,188.38053
2020,2,15,177.5615679166667
2020,2,16,141.406290625
2020,2,17,173.29657279166668
2020,2,18,190.91763079166665
2020,2,19,190.4380582916667
2020,2,20,190.57262920833332
2020,2,21,174.36526554166664
2020,2,22,151.37393633333332
2020,2,23,147.37925983333335
2020,2,24,169.05779620833334
2020,2,25,179.3261295
2020,2,26,191.95017833333335
2020,2,27,188.33835408333334
2020,2,28,194.56765179166666
2020,2,29,158.62602391666667
2020,3,1,139.059300125
2020,3,2,175.15720333333334
2020,3,3,201.10045012499998
2020,3,4,201.31334616666666
2020,3,5,175.46996537500002
2020,3,6,193.43267312499998
2020,3,7,159.683546125
2020,3,8,141.953029875
2020,3,9,182.974911625
2020,3,10,193.94628408333332
2020,3,11,194.27904975
2020,3,12,188.80530970833334
2020,3,13,181.14915858333333
2020,3,14,164.70820570833334
2020,3,15,145.78342916666665
2020,3,16,174.3316852083333
2020,3,17,177.69662020833334
2020,3,18,180.69996429166667
2020,3,19,173.90501783333332
2020,3,20,168.57635358333334
2020,3,21,134.311772
2020,3,22,146.51310637499998
2020,3,23,180.68030554166668
2020,3,24,182.32165916666668
2020,3,25,184.74533354166667
2020,3,26,169.86736370833333
2020,3,27,145.65752187500001
2020,3,28,126.72960395833333
2020,3,29,123.16332720833333
2020,3,30,148.77077529166667
2020,3,31,157.47703833333333
2020,4,1,159.99085016666666
2020,4,2,160.954026125
2020,4,3,156.60708029166668
2020,4,4,149.9907595
2020,4,5,145.57954995833333
2020,4,6,166.62620545833332
2020,4,7,163.89096979166666
2020,4,8,155.470936125
2020,4,9,144.78077470833333
2020,4,10,135.827202
2020,4,11,140.40370950000002
2020,4,12,112.89718804166667
2020,4,13,155.418885375
2020,4,14,147.47563854166665
2020,4,15,152.01275816666666
2020,4,16,152.61216283333334
2020,4,17,217.41541779166667
2020,4,18,131.46242883333335
2020,4,19,118.85536558333332
2020,4,20,148.73385366666665
2020,4,21,154.74023054166665
2020,4,22,153.72878625
2020,4,23,120.55909487499999
2020,4,24,163.06093558333333
2020,4,25,145.88578941666665
2020,4,26,151.59015245833334
2020,4,27,155.25894158333332
2020,4,28,166.22883654166665
2020,4,29,159.239838875
2020,4,30,167.71721079166667
2020,5,1,147.46926616666667
2020,5,2,154.28543520833333
2020,5,3,145.28225916666668
2020,5,4,171.32675633333335
2020,5,5,156.04635520833332
2020,5,6,161.39707879166667
2020,5,7,174.0325699166667
2020,5,8,155.3052855
2020,5,9,137.54096754166667
2020,5,10,152.26225020833334
2020,5,11,163.04716754166665
2020,5,12,176.38437075000002
2020,5,13,167.10421499999998
2020,5,14,175.77546195833335
2020,5,15,179.21453029166665
2020,5,16,171.810029125
2020,5,17,138.87712145833333
2020,5,18,163.4540675
2020,5,19,175.56627291666666
2020,5,20,178.92214379166668
2020,5,21,163.62067887499998
2020,5,22,177.84588804166665
2020,5,23,161.813541875
2020,5,24,154.47617583333334
2020,5,25,166.38419775
2020,5,26,163.56363933333333
2020,5,27,188.85050891666666
2020,5,28,194.81050779166665
2020,5,29,189.023087125
2020,5,30,168.96255866666667
2020,5,31,134.96951841666666
2020,6,1,177.32279979166665
2020,6,2,197.75819575
2020,6,3,220.60619741666665
2020,6,4,209.99942804166668
2020,6,5,203.3393435
2020,6,6,200.03943533333333
2020,6,7,193.81326708333333
2020,6,8,222.50719162500002
2020,6,9,204.59042108333335
2020,6,10,215.20001904166668
2020,6,11,209.72215566666668
2020,6,12,201.67426187499998
2020,6,13,197.12602191666667
2020,6,14,172.16153225000002
2020,6,15,191.80229320833334
2020,6,16,203.42183783333334
2020,6,17,209.36837354166667
2020,6,18,220.02663741666666
2020,6,19,211.86623866666665
2020,6,20,206.39400766666668
2020,6,21,181.83824708333336
2020,6,22,214.98163558333331
2020,6,23,215.64689287500002
2020,6,24,221.52768079166665
2020,6,25,231.67934424999999
2020,6,26,221.78345337500002
2020,6,27,195.04210695833333
2020,6,28,199.87035179166665
2020,6,29,200.23069562499998
2020,6,30,216.80653354166668
2020,7,1,216.37164833333335
2020,7,2,207.61369970833334
2020,7,3,200.19425249999998
2020,7,4,216.80002608333334
2020,7,5,192.65585245833333
2020,7,6,215.62496087500003
2020,7,7,217.40286275000003
2020,7,8,215.28856658333333
2020,7,9,211.3113865
2020,7,10,189.02314587499998
2020,7,11,203.45156041666667
2020,7,12,188.20247991666668
2020,7,13,194.07756341666666
2020,7,14,204.346860125
2020,7,15,214.48068091666667
2020,7,16,203.81359999999998
2020,7,17,223.18146241666668
2020,7,18,207.14873283333336
2020,7,19,193.87648395833332
2020,7,20,208.089773
2020,7,21,230.87754483333333
2020,7,22,224.16094091666665
2020,7,23,230.74663166666667
2020,7,24,219.68386433333333
2020,7,25,223.22169445833333
2020,7,26,201.40885166666666
2020,7,27,232.97574858333334
2020,7,28,228.44101579166667
2020,7,29,216.65429795833333
2020,7,30,216.18063766666668
2020,7,31,205.4145609166667
2020,8,1,199.27680850000002
2020,8,2,174.70111783333334
2020,8,3,195.814869875
2020,8,4,195.90233075
2020,8,5,207.119808875
2020,8,6,198.56842941666665
2020,8,7,194.05038291666668
2020,8,8,161.90941166666667
2020,8,9,145.06152583333332
2020,8,10,185.06497183333332
2020,8,11,203.66833029166665
2020,8,12,193.22105616666667
2020,8,13,226.52991641666668
2020,8,14,232.995105
