year,month,day,consumption
2020,2,6,173.71394754166667
2020,2,7,188.93296075
2020,2,8,163.164466
2020,2,9,159.87197329166668
2020,2,10,203.168164875
2020,2,11,204.99357666666666
2020,2,12,203.16603324999997
2020,2,13,189.43458308333334
2020,2,14,187.55031308333332
2020,2,15,180.37169337499998
2020,2,16,148.593536375
2020,2,17,176.91431229166668
2020,2,18,191.58161954166667
2020,2,19,181.20187383333334
2020,2,20,205.15829070833334
2020,2,21,188.53674483333336
2020,2,22,161.06430654166667
2020,2,23,170.43607504166667
2020,2,24,184.78986529166664
2020,2,25,181.330221625
2020,2,26,195.7940177083333
2020,2,27,181.73398229166665
2020,2,28,198.44962504166665
2020,2,29,162.79354570833334
2020,3,1,147.582304375
2020,3,2,174.42101770833332
2020,3,3,182.46783141666666
2020,3,4,182.58500700000002
2020,3,5,161.90155241666668
2020,3,6,180.81905854166666
2020,3,7,152.722399875
2020,3,8,156.21060674999998
2020,3,9,200.33840479166668
2020,3,10,196.76782554166667
2020,3,11,185.330263875
2020,3,12,174.450900125
2020,3,13,164.18103625
2020,3,14,146.63434458333333
2020,3,15,138.533312125
2020,3,16,137.221611625
2020,3,17,160.775899
2020,3,18,160.59002225
2020,3,19,154.46763041666665
2020,3,20,142.96306074999998
2020,3,21,114.25453625
2020,3,22,128.488812125
2020,3,23,150.17746225
2020,3,24,145.97784858333333
2020,3,25,144.25366045833331
2020,3,26,135.564503
2020,3,27,112.05060029166667
2020,3,28,106.71537079166667
2020,3,29,109.78141408333333
2020,3,30,121.15622429166666
2020,3,31,128.03294854166666
2020,4,1,141.940114625
2020,4,2,136.06872945833334
2020,4,3,128.190831375
2020,4,4,125.70296779166667
2020,4,5,112.68100937499999
2020,4,6,123.88613508333333
2020,4,7,123.84071349999999
2020,4,8,116.25056929166668
2020,4,9,104.61555425
2020,4,10,99.92951162499999
2020,4,11,119.05859279166667
2020,4,12,104.53134329166666
2020,4,13,107.03072387499999
2020,4,14,108.47179120833333
2020,4,15,107.07842029166666
2020,4,16,104.57759800000001
2020,4,17,105.84767291666667
2020,4,18,91.66459191666667
2020,4,19,89.69518495833334
2020,4,20,117.06750070833334
2020,4,21,115.429580375
2020,4,22,110.97005279166666
2020,4,23,111.69434620833334
2020,4,24,129.06863879166667
2020,4,25,127.09857412500001
2020,4,26,124.89768479166666
2020,4,27,122.97964354166668
2020,4,28,121.91399283333334
2020,4,29,117.296853
2020,4,30,129.08056929166665
2020,5,1,112.64576041666668
2020,5,2,116.395189625
2020,5,3,116.24602691666666
2020,5,4,131.69690416666666
2020,5,5,122.948106625
2020,5,6,127.92711608333333
2020,5,7,140.89908883333334
2020,5,8,129.30603920833332
2020,5,9,109.41160316666667
2020,5,10,110.495620625
2020,5,11,137.19599008333333
2020,5,12,147.31980708333333
2020,5,13,132.58061454166668
2020,5,14,138.56863725
2020,5,15,146.57134329166666
2020,5,16,150.78580358333332
2020,5,17,130.43013670833332
2020,5,18,139.02035441666666
2020,5,19,155.34658008333335
2020,5,20,160.45370725
2020,5,21,150.39209375
2020,5,22,164.058330125
2020,5,23,154.275816125
2020,5,24,139.88935233333333
2020,5,25,145.86192104166665
2020,5,26,144.95795354166668
2020,5,27,166.60233354166667
2020,5,28,172.73625795833334
2020,5,29,170.09599958333334
2020,5,30,144.11135820833331
2020,5,31,130.37752654166667
2020,6,1,117.225233
2020,6,2,119.17495620833334
2020,6,3,147.92573533333334
2020,6,4,133.558854375
2020,6,5,126.873212875
2020,6,6,129.117816375
2020,6,7,127.02710520833334
2020,6,8,148.22975208333332
2020,6,9,119.955888625
2020,6,10,138.96844920833334
2020,6,11,182.40289966666668
2020,6,12,173.3455904583333
2020,6,13,158.12215533333332
2020,6,14,139.42250225
2020,6,15,155.0565077916667
2020,6,16,164.52907979166665
2020,6,17,171.0226639583333
2020,6,18,189.88587654166668
2020,6,19,182.42368041666668
2020,6,20,184.37501808333332
2020,6,21,160.33177991666668
2020,6,22,195.41658720833334
2020,6,23,180.60370508333335
2020,6,24,184.04086016666668
2020,6,25,194.01449725
2020,6,26,194.46943329166666
2020,6,27,164.32953366666666
2020,6,28,176.3198324583333
2020,6,29,183.82482808333336
2020,6,30,201.80861183333332
2020,7,1,198.97925404166665
2020,7,2,173.35745345833334
2020,7,3,167.08564416666667
2020,7,4,182.00920745833332
2020,7,5,159.6075665
2020,7,6,177.94193362500002
2020,7,7,185.58208520833332
2020,7,8,177.15283970833332
2020,7,9,174.7157747916667
2020,7,10,160.41748666666666
2020,7,11,174.45582891666666
2020,7,12,133.28896958333334
2020,7,13,173.35458595833333
2020,7,14,184.46323954166667
2020,7,15,179.0265530416667
2020,7,16,186.39123245833332
2020,7,17,201.586172
2020,7,18,199.65635845833333
2020,7,19,95.04607779166668
2020,7,20,202.02252579166668
2020,7,21,232.59698733333335
2020,7,22,216.61125395833335
2020,7,23,234.445725125
2020,7,24,216.290247375
2020,7,25,223.20428179166666
2020,7,26,206.463209
2020,7,27,224.67141412499998
2020,7,28,211.38321120833334
2020,7,29,199.99818091666668
2020,7,30,197.42498645833334
2020,7,31,180.55050725
2020,8,1,173.74107458333333
2020,8,2,156.55259383333333
2020,8,3,169.71783754166668
2020,8,4,167.72993895833335
2020,8,5,170.66661487500002
2020,8,6,163.13782045833332
2020,8,7,163.35493808333334
2020,8,8,141.875624
2020,8,9,138.50079225
2020,8,10,167.174792
2020,8,11,183.06564154166665
2020,8,12,195.64984429166668
2020,8,13,212.40093658333333
2020,8,14,222.05922495833332
